,SMILES,OR1L3,OR2G2,OR2J2,OR2M4,OR2T10,OR2T34,OR5AC2,OR10G3,OR10G4,OR10G7
0,C1=C2COC(O1)OC13OC4=C5OC41CC1C=C4C(C21)C453,,,,,,,,,,
1,CCCC1OCOC23CC4=C5C6=C(O6)C(C)=C2CC5C413,,,,,,,,,,
2,CCC(C)COC,-4.234,-4.411,-4.137,-4.257,-4.227,-4.349,-3.707,-3.865,-3.991,-3.876
3,CC=CC(C)=O,-4.03,-4.636,-4.059,-3.929,-4.31,-4.184,-3.783,-3.794,-3.846,-3.735
4,CCC(=C=O)OC,-4.077,-4.208,-3.838,-3.984,-4.208,-4.251,-4.283,-3.84,-3.842,-3.633
5,CCCCCOC(O)(O)CC,-5.395,-5.932,-4.958,-5.414,-4.886,-4.928,-4.77,-5.111,-5.379,-5.425
6,CC(=O)C(O)(SOC(C)O)C(C)(C)O,-5.73,-5.961,-5.79,-5.375,-4.386,-5.221,-5.828,-5.66,-5.618,-5.21
7,CCCCCC(C)=O,-4.721,-5.084,-4.799,-4.552,-4.563,-4.81,-4.212,-4.191,-4.418,-4.361
8,CCCC(C)C(=O)C(C)=O,-5.619,-5.886,-5.488,-5.305,-5.191,-5.472,-5.095,-5.044,-5.538,-4.974
9,CCC(O)OC(O)O,-4.73,-4.964,-4.393,-4.546,-4.637,-4.645,-4.141,-4.395,-4.76,-4.488
10,CCCO,-3.125,-3.227,-3.009,-2.85,-3.094,-3.214,-2.985,-3.201,-3.232,-3.228
11,C=C(CC)CC(=O)O,-5.238,-5.47,-4.776,-4.911,-4.747,-5.076,-4.472,-4.593,-4.712,-4.757
12,CSCC(=O)O,-3.66,-3.859,-3.359,-3.475,-3.293,-3.563,-3.447,-3.629,-3.646,-3.473
13,CCOC,-2.839,-2.998,-2.779,-2.579,-2.758,-2.93,-2.667,-2.886,-2.579,-2.51
14,CCOC1=C(C)OC2=C(C=C1)C(C)(C)C2OC,-5.402,-5.348,-5.146,-4.417,-1.911,-4.302,-5.258,-3.027,-5.025,-5.304
15,CC1CCCC(C)C2(CC(=O)CCO2)C(=O)CC1,-5.295,-6.095,-5.907,-4.06,-2.844,-2.953,-5.305,-3.103,-5.888,-5.586
16,CCC=CC(OC(C)OC)OC1(OC)C(=O)OCC1C,-6.618,-6.775,-7.037,-6.822,-2.974,-5.255,-6.537,-4.894,-6.707,-6.396
17,CCC=C(C)OCCC(C)OCCC,-5.685,-5.979,-5.483,-5.508,-4.662,-5.604,-5.174,-5.248,-5.426,-5.364
18,CCC(O)OC(C)COC,-5.009,-5.052,-4.518,-4.853,-4.066,-4.844,-4.484,-4.849,-4.832,-4.684
19,CC1CC2OC3CCOCCC(O)C(C)(COO3)C2O1,-3.544,-1.959,-5.015,-3.222,0.965,-1.903,-5.102,-1.569,-5.214,-4.951
20,C=C(OC(O)=C(OO)C(C)C)C(=O)C(C)C,-7.422,-6.935,-6.534,-6.484,-5.421,-6.222,-6.298,-6.095,-6.288,-6.336
21,CC(C)=C(C)c1oc(=O)oc1C#N,-6.315,-5.898,-5.943,-6.311,-5.479,-5.967,-5.802,-5.217,-6.08,-6.442
22,CCC1COC2(CO)C=C(OCCO1)C2C,-4.833,-5.149,-5.302,-5.013,-2.14,-3.876,-4.997,-4.307,-5.01,-4.983
23,CC1=C(C(O)(O)C(C)(C)OO)OC1=CO,-6.63,-6.592,-6.368,-6.337,-5.968,-5.648,-6.133,-5.988,-6.205,-6.159
24,C=C(C=O)OC(C)CCC,-5.117,-5.408,-4.958,-5.257,-4.576,-5.214,-4.846,-4.851,-4.923,-5.008
25,CCCC(O)OC(=O)CCCC(=O)CC,-6.372,-6.732,-6.102,-6.221,-5.285,-5.629,-5.688,-5.809,-5.763,-5.853
26,CC(=C1OC(C)CC1C)C(C)OC(C)OC(C)O,-7.546,-7.921,-7.494,-6.49,-4.488,-5.549,-7.094,-5.516,-6.869,-7.149
27,CC(O)(OC=O)OC1CO1,-5.22,-5.132,-4.745,-5.181,-4.57,-4.602,-4.741,-4.727,-4.785,-4.809
28,COC(=O)C=C(C)C,-4.825,-5.099,-4.547,-4.764,-4.871,-4.931,-4.302,-4.327,-4.361,-4.268
29,CC=C(OCC)OCOC(=O)O,-5.386,-6.091,-5.105,-5.343,-4.945,-5.134,-5.026,-5.381,-5.262,-5.164
30,CC=CC=C1COC1CC(=O)O,-5.816,-6.34,-5.747,-5.818,-5.49,-5.785,-5.489,-5.557,-5.561,-5.709
31,C=C(C)C=C(C)C=CC,-5.451,-5.449,-5.154,-4.934,-4.976,-5.452,-4.788,-4.537,-4.766,-4.932
32,CCCCC(C)C(=O)NCC,-5.621,-5.858,-5.435,-5.459,-5.186,-5.598,-5.038,-5.509,-5.375,-5.427
33,COC1(O)CC=CC(=O)OC1=O,-4.717,-4.867,-4.272,-4.632,-3.708,-4.1,-4.154,-4.896,-4.463,-4.173
34,C=COC(=O)OC,-4.028,-4.406,-3.707,-3.99,-3.709,-3.912,-3.76,-3.876,-3.982,-3.808
35,CCC(C=O)C(C)(CC)C(O)OC,-5.68,-5.799,-5.496,-5.573,-4.739,-5.904,-5.408,-5.475,-5.784,-5.511
36,CC(=O)OCC1(C(C)(O)O)CC1,-5.859,-6.385,-5.832,-5.569,-4.797,-5.754,-5.331,-5.767,-5.468,-5.759
37,CC=C(C)CCCC(C)C(=O)O,-6.216,-6.744,-5.692,-5.925,-5.709,-5.714,-5.706,-5.438,-5.515,-5.761
38,CC12CC(=C=O)C=COC3=C(O1)C(C2)O3,-5.146,-5.205,-5.465,-5.095,-3.298,-4.174,-5.143,-5.014,-5.611,-5.131
39,CCC1CC(C)C(C)(CC)CCO1,-4.286,-3.983,-4.469,-4.339,-2.881,-3.448,-4.345,-4.319,-4.474,-4.051
40,[CH2-][C](CC)C(C)CC,-4.964,-5.022,-4.928,-4.845,-5.095,-5.371,-4.703,-4.336,-4.248,-4.71
41,CCCOC1=C(C=O)C1SC,-4.917,-5.101,-5.021,-5.197,-4.379,-4.959,-4.695,-4.829,-4.967,-4.799
42,CC(CCO)C1(N)C(O)OC2=C(C2)C1O,-5.919,-6.361,-6.664,-6.567,-5.145,-4.41,-6.045,-6.05,-6.679,-6.239
43,CC=CCC(=O)CC,-4.741,-5.02,-4.788,-4.516,-4.626,-4.888,-4.225,-4.29,-4.49,-4.37
44,C=C1C(C(C)(O)OCCC)=C2C=C(O)C1C2,,,,,,,,,,
45,C=CC=C(O)C(O)=C=C(C)CC,-6.138,-5.812,-5.846,-5.698,-5.232,-5.6,-5.365,-5.09,-5.636,-5.621
46,C=CC1=C2OC3C=C1C(O)(OCOC3)C2=O,-5.961,-4.006,-6.043,-5.588,-3.34,-3.593,-5.731,-5.446,-5.983,-5.955
47,CC(=O)OC(=O)C(C)C,-5.254,-5.56,-5.182,-5.156,-5.045,-5.354,-4.628,-4.717,-4.948,-4.715
48,CCCOC(=O)C=COC(C)(O)O,-5.668,-6.195,-5.358,-5.264,-4.595,-5.246,-5.416,-5.713,-5.54,-5.335
49,CC(O)C(C)OC1=COCC=C(O)OC=C1,-4.981,-5.352,-5.13,-5.058,-3.701,-4.006,-4.783,-4.787,-4.649,-4.81
50,O=C1OCCCC(O)C(O)OC1=O,-4.842,-4.704,-4.216,-4.556,-2.987,-3.636,-4.386,-4.907,-4.669,-4.363
51,CCC(OC)C(C)C,-4.467,-4.629,-4.478,-4.607,-4.767,-4.816,-4.014,-4.205,-4.306,-4.33
52,O=C1C2c3oc4c5c(c2c2c4c3-2)C2C(=C3C4=C3C4)OC152,,,,,,,,,,
53,CCC(C)C(S)=C(C)C(=O)C=C(OC)C(C)=O,-6.844,-6.79,-6.693,-6.306,-4.208,-5.606,-6.104,-5.255,-6.285,-6.205
54,CCOC=C[C-](C)CS,-4.304,-4.804,-4.529,-4.23,-4.204,-4.308,-4.137,-4.121,-4.27,-4.108
55,CCC(=O)O,-3.709,-4.161,-3.48,-3.46,-3.619,-3.769,-3.406,-3.727,-3.681,-3.63
56,CCOCCCC(C)COCCCC(C)C,-6.002,-6.634,-6.182,-5.595,-3.799,-5.746,-5.472,-5.079,-5.347,-5.67
57,CCCC(O)C(O)(C=O)C(C)(C)O,-5.705,-5.415,-5.481,-5.844,-4.28,-4.937,-5.566,-5.716,-5.803,-5.778
58,CCC(=O)CCC(=O)OC=O,-5.302,-5.932,-5.014,-5.669,-5.13,-5.124,-4.96,-5.204,-4.816,-4.819
59,CC(O)OC(C)C(C)OC(C)CCC(=O)O,-6.483,-7.041,-6.448,-5.91,-4.779,-5.752,-6.02,-5.538,-6.039,-6.21
60,CC1=CC(=O)OCC1C,-6.075,-5.489,-5.389,-5.722,-5.132,-5.443,-5.213,-4.984,-5.338,-5.403
61,CCCCOCC,-4.148,-4.332,-3.925,-3.887,-3.981,-4.153,-3.793,-3.707,-3.849,-3.691
62,COC(CC(C)C)OCCOC(C)C(C)C,-6.33,-6.811,-6.02,-6.096,-3.892,-6.061,-5.526,-5.032,-5.752,-5.588
63,CC(=O)OOCC(C)C=CCC(C)O,-5.893,-6.92,-6.206,-5.805,-4.663,-5.578,-5.66,-5.919,-5.608,-5.732
64,CC(=O)OCC(C)(C)O,-5.107,-5.276,-4.948,-5.137,-4.407,-5.027,-4.549,-4.923,-4.766,-4.62
65,CNCCCCCCCCC1(C)CC(=O)CCC1C,-7.402,-7.325,-7.188,-5.878,-3.436,,-6.662,-6.026,-6.888,-7.153
66,CC1CC1(C)O,-4.535,-4.399,-4.359,-3.971,-4.479,-4.215,-3.664,-4.197,-4.057,-4.025
67,C1=C2C3=C4C1=C1C5=C6C1C1=C4C3=C(O5)C26C2=C1C1=C2C1,,,,,,,,,,
68,CC(O)C(C)(C)C(C)(C)C,-5.817,-4.969,-5.38,-5.053,-4.433,-5.649,-4.963,-5.093,-5.519,-5.379
69,CCC(O)C(=O)C1CC2C3(CC3)OC(C)C(C)(C)C12C,-7.462,-1.839,-8.185,-5.922,-3.384,-0.728,-8.296,-5.304,-7.914,-7.996
70,CSC[CH-]C1CC(C(C)O)OC(O)=C1O,-6.178,-6.6,-6.336,-5.741,-4.878,-4.936,-5.899,-5.614,-6.439,-5.916
71,CCCOOC(=O)OC1=CC=CC(=O)C1=O,-6.975,-7.699,-6.454,-7.08,-5.442,-6.613,-6.294,-6.459,-6.319,-6.164
72,C=C(C)OCC(C)(C)[CH-]CCO,-5.237,-5.789,-5.662,-5.476,-4.71,-5.421,-5.283,-5.019,-5.586,-5.105
73,CCCCC(C)(OCC=O)C(OC(=O)CCC)C(C)=O,-6.243,-6.286,-6.856,-6.128,-4.321,-5.207,-6.534,-5.526,-5.945,-6.124
74,CCCOC(OC)C(=O)OC=C(C)C,-5.88,-5.928,-5.441,-5.764,-5.086,-5.681,-5.124,-5.683,-5.211,-5.364
75,CC(C=O)=C(O)S,-4.47,-4.394,-3.865,-4.171,-4.495,-4.595,-3.636,-4.08,-4.161,-3.996
76,COC12C3=C4C=C5OC1(OCOCCCC43C)C51CN12,-3.381,-0.42,-5.186,-3.744,0.251,-0.384,-5.685,-1.466,-4.612,-5.527
77,CCCC(OOCC)OC(C=CC=C1C2=COC12)O[Na],,,,,,,,,,
78,C=C(O)OC(=O)C(=O)OCC,-5.538,-5.589,-5.028,-5.185,-4.798,-5.116,-5.144,-5.404,-5.141,-5.106
79,CC1=CC2(CC=O)C(C)=C2C1,-6.285,-6.444,-6.23,-6.164,-6.371,-6.418,-5.945,-5.307,-6.017,-6.014
80,CCCC(O)(O)C(C)(C)CC,-5.76,-6.145,-5.496,-5.901,-5.502,-5.351,-5.144,-5.551,-5.821,-5.798
81,CC(C)(C)C1=NC(=O)OCO1,-6.344,-6.233,-5.901,-5.752,-4.765,-5.698,-5.652,-5.376,-6.209,-6.035
82,C=C(CCCO)OC(=O)OOC(C)C,-5.798,-6.235,-5.95,-5.673,-4.77,-5.584,-5.391,-5.502,-5.342,-5.056
83,COC(C)(C=O)OCC1CCC(C)O1,-6.28,-6.846,-6.173,-6.16,-3.781,-6.04,-5.542,-5.213,-5.821,-5.472
84,CCCCCOOC(CO)CCO,-5.474,-5.856,-5.385,-5.336,-4.809,-5.425,-4.639,-4.973,-4.978,-4.71
85,CC(C)OC(=CC=CO)C(=O)OC(=O)C1C=C1,-6.438,-6.927,-6.437,-6.641,-4.413,-6.245,-6.18,-5.969,-6.249,-6.102
86,CCCC1OOC=C(C)C=NC(=C(O)C(=O)O)C(=O)O1,-4.969,-5.945,-5.671,-5.479,-1.735,-3.82,-5.021,-4.848,-5.544,-4.927
87,CC(C(N)=O)C(O)CO,-5.366,-5.29,-4.653,-5.0,-4.691,-5.12,-4.467,-4.676,-5.018,-4.652
88,CCCC(C)(OC(C)=O)C(C)OCO,-6.086,-5.397,-5.95,-5.34,-4.117,-5.321,-5.744,-5.22,-5.563,-5.482
89,CC(O)OC(O)=CC1=CCOC1=O,-6.46,-6.474,-6.144,-6.022,-5.419,-6.078,-5.82,-5.712,-5.867,-6.035
90,CCCOC(=O)OC(C(=O)C(C)C)C(C)C,-6.797,-6.647,-6.415,-6.271,-4.261,-6.038,-5.959,-5.785,-6.411,-6.016
91,CC1CC2C(C)OC(CCCO)=C3OC2(OC3=O)O1,-5.331,-5.975,-6.596,-5.46,-2.848,-3.864,-6.0,-4.53,-6.249,-5.907
92,CCC(=O)C(C)=O,-4.524,-4.824,-4.402,-4.417,-4.457,-4.583,-4.274,-4.442,-4.218,-4.142
93,COC(=O)CCS,-3.681,-4.191,-3.675,-3.668,-3.404,-3.62,-3.625,-3.621,-3.9,-3.624
94,COC(=O)OOC(=O)C(C)OC(=O)CC(C)O,-6.342,-7.104,-6.241,-5.865,-4.068,-5.964,-5.786,-6.096,-5.881,-5.601
95,CC=CC(=O)OC(=O)OCCCC,-5.806,-6.107,-5.527,-5.705,-5.025,-5.414,-5.309,-5.183,-5.378,-5.425
96,CC12CC3C4OC1C(=O)C(=O)OCC1(CC4CCC31)O2,-3.813,-1.898,-6.707,-4.531,-2.243,0.115,-7.505,-4.435,-6.723,-7.168
97,CC1CCC(C)C(=O)OC1,-4.597,-4.765,-4.108,-4.35,-3.28,-3.896,-3.623,-4.018,-4.182,-4.136
98,CC=C(CCCC)C(=O)O,-5.573,-5.769,-5.23,-5.366,-5.189,-5.439,-4.736,-4.84,-5.344,-5.175
99,CCSC(=O)OCC(C)C,-5.139,-5.305,-4.85,-4.982,-4.407,-4.77,-4.562,-4.43,-4.906,-4.741
100,COC(C)(C)C[SH]=O,-4.467,-4.654,-4.445,-4.214,-4.036,-4.336,-3.991,-4.14,-4.081,-3.947
101,CCOCCC(=O)CC,-4.644,-4.894,-4.619,-4.504,-4.251,-4.722,-4.235,-4.401,-4.406,-4.353
102,C=C(C)C(=O)CC,-4.578,-4.723,-4.43,-4.325,-4.953,-4.849,-4.128,-4.313,-4.221,-4.195
103,CC1CCOC(C)(O)OC(C)C1C,-4.242,-4.49,-4.521,-3.886,-2.647,-3.575,-4.32,-4.051,-4.551,-4.639
104,C=C(C)CC(=O)OSCCO,-5.238,-5.409,-5.102,-5.416,-5.153,-5.051,-4.722,-4.854,-4.91,-4.886
105,C=C(C)C(C)CC(C)C,-5.343,-5.59,-5.257,-5.26,-4.797,-5.762,-4.986,-4.424,-4.789,-5.292
106,O=CCCCOC1=COC(C(=O)O)C1=C1C2=NC1C2O,-6.771,-6.998,-7.068,-6.273,-4.681,-5.066,-7.13,-5.434,-6.584,-6.978
107,C=C(CC)CCC(C)S,-4.808,-4.912,-4.627,-4.697,-4.524,-4.457,-4.546,-4.234,-4.548,-4.531
108,C=C(C)C(=O)C1=C(C=CCC2(C)CC3=NC2C3)OC1=O,,,,-7.84,,,,,,
109,CC1=C2COC3COC4=CC=C1C(C=O)=CC(=C23)O4,-3.388,,-4.221,,-0.712,,,,-4.649,
110,CC=C=C(CCCO)OC(C)=O,-5.429,-5.628,-5.535,-5.507,-5.609,-5.318,-5.189,-4.997,-5.177,-5.06
111,COC(C)OC1OCCC2CC3OCCC(C)C1(C2)O3,-4.244,-2.689,-5.208,-3.12,2.628,-0.545,-4.915,-2.38,-4.624,-5.012
112,CCCOC(C=O)CCCC(=O)OCC,-5.696,-6.392,-5.714,-5.707,-4.516,-5.093,-5.625,-5.51,-5.254,-5.16
113,CCOC(=O)OC(C)OCOCC(C)(C)C,-6.101,-6.901,-5.968,-5.631,-3.943,-5.786,-5.725,-5.106,-5.838,-5.849
114,CCC(C=O)(OO)OCC=O,-5.189,-5.509,-4.762,-5.363,-4.819,-4.853,-4.903,-5.015,-4.822,-4.635
115,COCOC(=O)OC,-4.207,-4.607,-3.853,-4.276,-3.859,-4.201,-3.892,-4.061,-4.005,-3.794
116,CCC(=O)CCO,-4.396,-4.666,-4.058,-4.203,-4.036,-4.3,-3.829,-4.072,-4.191,-3.968
117,CCCC(=O)C(C)CC,-5.011,-5.476,-4.926,-5.026,-5.207,-5.355,-4.741,-4.721,-4.837,-4.667
118,CC(C)(OC(=O)CC(O)CO)C1(O)OC(=O)OC1(C)C,-7.279,-6.902,-7.234,-6.271,-3.919,-5.333,-6.495,-5.876,-6.583,-6.949
119,C=C(C)OC(=O)C(C)C,-4.832,-5.415,-4.681,-5.105,-4.829,-5.285,-4.354,-4.55,-4.76,-4.795
120,CCCC1CCCC(CO)C2COC13OC3(C)C(=O)C2,-2.541,-1.164,-4.922,-3.336,5.905,0.874,-5.036,-2.275,-4.337,-5.058
121,CCCOCC(OC)OO,-4.952,-5.036,-4.532,-4.963,-4.179,-4.489,-4.381,-4.672,-4.481,-4.543
122,CC=C(C)OC(C)(CC)OC=O,-5.925,-5.859,-5.336,-5.803,-4.857,-5.741,-5.163,-4.895,-5.425,-5.173
123,C=C(CN)CC(=O)C(C)=O,-5.531,-5.472,-5.066,-5.327,-4.575,-5.853,-4.831,-5.248,-5.121,-4.742
124,CCCC(CO)OC(O)OOC1(O)CCCC(C)O1,-7.419,-7.892,-6.763,-6.536,-4.13,-6.4,-6.317,-5.159,-6.762,-6.699
125,CCCOC,-3.311,-3.572,-3.156,-3.065,-3.359,-3.484,-3.171,-3.105,-3.176,-3.005
126,CC=CC(C)(C)CC,-5.055,-5.087,-4.896,-4.514,-5.05,-5.078,-4.31,-4.258,-4.344,-4.83
127,CC(=O)C(=C=CO)OC=O,-5.126,-5.01,-4.632,-5.065,-4.937,-5.182,-4.787,-4.648,-4.792,-4.48
128,CCOOC(=O)C1OCC1=C(O)O,-5.882,-6.235,-5.323,-5.936,-5.334,-5.509,-5.151,-6.454,-6.058,-5.374
129,CCOC12CC(=O)OC(=C(O)CCOC(=O)C1C)C2,-3.788,-5.08,-6.08,-4.612,-3.363,-1.662,-5.942,-2.982,-5.551,-5.322
130,CCOC(C)(O)C(=O)C(C)C,-5.658,-5.525,-5.022,-5.626,-4.809,-5.53,-5.116,-5.156,-5.524,-5.131
131,O=C1OC2=CCC34OC5C3OC3=C6[SH]5C64CC1=C3C=C2,,,,,,,,,,
132,CCCC1OC(C(=O)CO)=CC(C)(CC(C)=O)O1,-6.704,-6.604,-7.352,-6.531,-5.492,-5.939,-7.085,-4.715,-6.791,-6.662
133,CC1=C2CC=C3OC(O)OC4=CC1CC34O2,-7.443,-6.708,-8.01,-8.012,-5.222,-3.51,-7.783,-7.347,-7.982,-8.484
134,CO[CH-]OOC(O)(O)COC(C)C,-5.908,-5.809,-4.994,-5.199,-4.393,-5.251,-5.097,-5.193,-5.376,-5.291
135,CCOC(O)C(C)C(C)=O,-5.362,-5.388,-5.067,-4.891,-5.144,-5.424,-4.588,-5.532,-5.129,-5.107
136,COCC(O)OC(=O)CO,-5.24,-5.13,-4.159,-4.626,-4.21,-4.591,-4.575,-4.923,-4.521,-4.102
137,C=C(O)OCC(C)OC(C)O,-5.333,-5.611,-5.222,-5.103,-5.018,-4.65,-5.067,-5.231,-4.897,-4.864
138,C=CC=C(C=C)OCOC=O,-5.092,-5.47,-5.048,-5.43,-4.796,-5.109,-4.876,-4.925,-4.972,-5.094
139,CC1=C(O)C(C)C(O)CCC1=O,-4.651,-4.653,-4.523,-4.672,-3.719,-3.889,-4.525,-4.772,-4.952,-4.754
140,CCCCOC1OC=C(C(=O)OC)O1,-6.331,-6.591,-5.735,-5.908,-4.426,-5.743,-5.63,-5.839,-5.576,-5.514
141,C1C2C3OC45OC46C4C7C3CC43C6C4CC36CC65C7C124,,,,,,,,,,
142,COC(=CC=O)SC(C)C,-5.009,-4.86,-4.807,-5.006,-3.953,-4.676,-4.476,-4.357,-4.641,-4.466
143,CCCCCCC(C)=O,-5.035,-5.593,-4.905,-4.733,-4.943,-5.004,-4.414,-4.519,-4.66,-4.759
144,CCC(=O)C=CC(=O)OC,-5.159,-5.565,-4.947,-5.166,-4.828,-5.09,-4.594,-5.013,-4.775,-4.676
145,CC=S,-2.269,-2.284,-1.961,-2.07,-2.155,-2.126,-2.014,-2.101,-2.041,-2.047
146,CCCC(=O)C(C)=O,-4.848,-4.93,-4.837,-4.884,-4.672,-5.013,-4.504,-4.528,-4.475,-4.424
147,CCOC1=C(OC(C(C)=O)=C(C)C)O1,-5.791,-6.521,-6.2,-6.191,-5.087,-5.98,-5.848,-6.016,-5.774,-5.644
148,C1=C2CCOOc3oc(cccccc31)C2,-5.59,-5.602,-5.515,-4.885,-4.256,-2.57,-5.717,-4.167,-5.626,-5.388
149,COC=O,-2.875,-3.182,-2.594,-2.945,-2.707,-2.876,-2.79,-2.79,-2.778,-2.677
150,CC=C(OCCCC)C(C)=C(C)C=CC=O,-6.28,-6.484,-6.727,-5.892,-4.712,-5.997,-5.779,-5.844,-5.915,-6.174
151,CC1=C(C(C)C)OC(O)C1,-5.875,-5.846,-6.267,-5.928,-5.226,-6.212,-5.194,-5.125,-5.461,-5.516
152,CCC1C(C)=C1C1=C(O)C(=O)OC(C)(C=O)OC1,-6.478,-5.357,-5.916,-5.741,-2.996,-5.471,-5.733,-3.639,-5.782,-5.328
153,CCC1(C=CC(C)C)CC(=O)C(O)=CC(=O)OC(=O)O1,-6.095,-6.021,-5.923,-5.863,-1.277,-4.446,-5.932,-4.907,-5.831,-5.986
154,C=C(C=O)CC(C)=CC,-5.269,-5.759,-5.029,-4.99,-5.05,-5.656,-4.669,-4.739,-4.623,-4.815
155,CC=C(COC(O)CC)C1(C)C=C(O)OCC1,-7.273,-7.263,-6.674,-6.092,-4.352,-6.301,-6.983,-6.058,-6.734,-6.88
156,CCC=C(OCC)OCCCC,-5.039,-5.611,-5.127,-5.089,-5.199,-5.141,-4.794,-4.921,-4.88,-4.506
157,CC1CCCC2=C3C(=CC(=O)O1)C1CCC3CC(=C2)O1,-5.3,-5.531,-6.262,-3.847,-3.28,-3.74,-6.062,-2.971,-6.663,-6.631
158,C=CCCCC=CCCC,-5.111,-5.377,-4.91,-4.589,-4.699,-4.746,-4.729,-4.387,-4.593,-4.967
159,CCC(OC)OC(CC)OC(C)OC,-5.76,-6.078,-5.602,-5.383,-4.258,-5.651,-5.258,-5.143,-5.245,-5.19
160,CCC(C)=O,-3.588,-4.024,-3.65,-3.414,-3.775,-3.861,-3.356,-3.502,-3.434,-3.447
161,CCC(=O)CC(O)(C=O)CC,-5.647,-5.715,-5.167,-5.412,-4.888,-5.783,-5.124,-5.134,-5.312,-5.113
162,CCCC(C)OCC(=O)O,-5.298,-5.578,-4.953,-5.141,-4.992,-4.841,-4.735,-4.894,-4.852,-5.06
163,CCC(C)(CC)COC(O)OC(C=CCO)C(C)=O,-7.231,-6.671,-6.553,-6.361,-4.45,-5.963,-6.081,-5.114,-5.989,-5.947
164,CCCOC(C)(OC)OOC(C)(O)C(O)CCC,-6.434,-6.65,-6.296,-6.05,-4.368,-6.19,-5.753,-5.632,-6.083,-5.726
165,CCOCOCC(C)C(O)C(=O)CC,-5.758,-5.964,-5.603,-6.034,-4.556,-5.64,-5.359,-5.663,-5.366,-5.149
166,CCOC(C)=CC=O,-4.574,-4.52,-4.647,-4.303,-4.279,-4.602,-3.996,-4.091,-4.091,-3.887
167,CCC1=C(O)OC(O)=C(C)OC1,-5.1,-4.867,-4.204,-4.619,-4.314,-4.351,-4.226,-4.479,-4.715,-4.643
168,CCOC(=O)C(C)C(=O)CO,-5.608,-6.004,-5.21,-5.468,-5.379,-5.148,-4.814,-5.436,-4.994,-5.062
169,CC=C1OC(OOC)SC1=O,-5.454,-5.747,-5.062,-5.65,-4.783,-5.54,-5.205,-5.802,-5.317,-4.991
170,CCC=C(O)C(C)C,-4.877,-4.999,-4.593,-4.841,-4.975,-5.142,-4.284,-4.811,-4.751,-4.673
171,CC(C)C(=O)O,-4.381,-4.664,-3.92,-3.969,-4.443,-4.327,-3.734,-4.031,-4.127,-3.892
172,CC1(CC(=O)O)C(=O)OOC1=O,-6.395,-6.315,-5.684,-5.946,-5.052,-6.154,-5.664,-6.21,-6.104,-5.785
173,CCCC12C(=O)OC34OC(C)C(=O)CC1(C3=O)C4C2C,,,,,,,,,,
174,C=C=C(OC(C)=O)C(=O)O,,,,,,,,,,
175,CC1C(=O)C(=O)OC2=CCC1(C)C=C2,-6.527,-4.829,-5.793,-5.184,-3.819,-3.629,-6.057,-5.368,-5.923,-6.011
176,C1=C2OC3C45C=C6OC4(O2)C2(CC12)C31OCC6C1CC5,,,,,,,,,,
177,CC=CC(=O)OCC,-4.596,-4.907,-4.429,-4.403,-4.595,-4.514,-4.237,-4.268,-4.413,-4.268
178,CCC=C=CC=C(CC)CCC,-5.618,-5.988,-5.699,-5.3,-5.5,-5.277,-5.125,-5.174,-5.092,-5.228
179,CCCCC(=C1CC(O)CCCO1)C(C)O,-5.615,-5.282,-5.166,-5.233,-3.635,-4.623,-4.926,-4.431,-4.846,-4.855
180,C=C(CC)c1ccc2coc(C)c(C)c1-2,-7.435,-6.984,-7.385,-6.912,-5.735,-4.319,-7.448,-4.922,-6.722,-8.036
181,C=CCOC(C)C,-4.075,-4.381,-4.048,-4.056,-4.201,-4.324,-3.754,-3.847,-3.995,-3.94
182,COC(O)C(=O)COCC(C)C,-5.629,-5.483,-5.055,-5.352,-4.686,-5.205,-5.256,-5.232,-5.161,-5.508
183,CC(=O)C12CCOCC(O)C13C1C(=O)C(O)C2C2C1C23,-5.055,-1.88,-5.324,-3.039,1.152,1.302,-6.844,-4.083,-5.474,-6.649
184,CCC(CC(C)O)C(C)C(C)OCCN,-6.075,-6.411,-6.108,-5.697,-4.278,-5.091,-5.811,-5.295,-5.714,-5.817
185,CC1=COC(=CCCO)C=C1C,-6.301,-6.632,-6.139,-6.175,-5.365,-5.622,-5.938,-5.695,-6.11,-6.696
186,C=CC(=O)CC(C)CCC,-5.463,-5.537,-5.208,-5.137,-5.013,-5.568,-4.726,-5.006,-5.022,-4.947
187,CCOOC(=O)OC(C)=O,-5.085,-5.47,-4.955,-5.122,-4.825,-4.979,-4.538,-5.03,-4.814,-4.58
188,COOC(=O)N=C(C)C(C)(O)CO,-5.928,-6.211,-5.049,-5.895,-4.669,-5.257,-4.807,-5.924,-5.11,-4.893
189,CC(=CC=O)OC(=O)CC=O,-5.268,-5.48,-5.107,-5.411,-4.662,-5.239,-4.855,-4.941,-4.794,-4.624
190,CCCCOCCC,-4.266,-4.584,-4.087,-4.2,-4.294,-4.335,-4.177,-4.102,-4.036,-4.021
191,CCC=C(C)C1C(=O)CCCC1C,-7.104,-5.817,-6.653,-7.216,-5.522,-5.6,-6.187,-6.187,-6.337,-6.445
192,COC(O)CS,-3.498,-3.594,-3.249,-3.391,-3.267,-3.479,-3.317,-3.613,-3.539,-3.498
193,CCOC(O)(COC)OC,-4.691,-4.665,-4.413,-4.669,-4.217,-4.478,-4.407,-4.738,-4.555,-4.559
